Symbol	Liver_d16_Cyt49	Liver_d5_Cyt49	Liver_d8_Cyt49	Panc_d12_Cyt49	Panc_d5_Cyt49	Panc_d8_Cyt49	ESC_Cyt49
ADAMTS20	94.5337925	94.43396625	99.25111233	99.42294932	94.86457017	94.10733087	105.8354169
ADAMTS3	109.3203381	232.9865057	113.2915841	103.224044	179.6696723	119.8067542	143.8646725
ADAMTS4	93.60378679	103.3913736	97.29205979	94.99667832	93.31789646	90.80105569	102.3701118
ADAMTS5	92.63827612	88.71035196	98.38776892	119.4177431	91.62598213	123.8731786	95.75929193
ADAMTS6	129.5965291	111.286262	129.7779272	137.7580584	143.3766174	150.3067642	122.8899836
ADAMTS7	124.4130445	131.7625333	166.7210029	121.8808736	129.7268954	143.801989	120.3143715
ADAMTS8	112.3102798	121.9851465	111.493578	115.243054	112.6440823	108.8631022	160.5156514
ADAMTS9	383.7146875	244.1216164	284.8385023	978.8857841	392.1627235	1202.859819	113.4115431
ADAMTSL1	97.03059663	95.19160999	98.66038457	102.7351547	98.94229794	99.21591039	105.3179121
ADAMTSL2	97.28830235	97.82722289	101.5972999	107.1063216	100.2729571	107.7329621	116.539311
ADAMTSL3	157.4794018	123.1986679	129.9352688	122.071748	126.6854851	121.4740872	114.7448121
ADAMTSL4	135.403077	100.6996965	105.9123793	108.4803336	100.5055673	104.2831415	106.043898
ADAMTSL5	186.0313841	129.8289616	177.7020836	119.9166582	128.769369	123.3209544	119.2850771
ADAP1	106.8229876	112.8034211	114.9803693	112.5537005	97.23048582	108.4198499	103.5003843
ADAP2	119.8068233	132.6841637	261.7340218	126.5995958	132.9672727	126.5791274	131.2816963
ADAR	1330.769408	1130.020765	1650.684452	1277.628375	1224.353964	1258.784604	1794.911047
ADARB1	240.0577738	222.4645367	370.9539344	193.1940581	257.2255402	308.2958522	212.2184409
ADARB2	104.6721334	114.605195	109.2276307	115.4709625	101.790102	108.9576561	113.2675644
ADAT1	286.2637132	323.9397134	331.4859976	434.5999201	410.6471102	589.0660223	369.1158211
ADAT2	144.6484081	163.9757378	131.1094369	127.6889364	199.9280119	126.8512011	172.7127629
ADAT3	141.2059748	151.7003567	146.4513113	147.7078588	157.6684708	153.9703684	153.7250067
ADC	119.2556223	121.9980174	115.4377459	123.1247488	129.0315386	125.3898784	101.7809127
ADCK1	195.1593441	184.3392354	250.4603932	251.0769277	179.8711372	213.940196	272.0149905
ADCK2	574.9857908	584.3437208	653.3262676	682.9014109	596.6888576	399.4496618	611.7117907
ADCK4	180.468797	216.9033353	210.5737909	202.433092	229.2408739	286.9331718	274.6592671
ADCK5	165.6686193	176.7936086	174.9841465	156.0812128	150.4008653	163.9947866	135.8944267
ADCY1	138.5654999	177.3567052	133.5596651	255.3657611	164.0096137	222.3378171	180.9181654
ADCY10	100.5714749	101.1314868	99.8565011	100.6499383	99.75741111	97.771109	93.03094352
ADCY2	97.63771109	106.2146308	98.8114156	107.3394963	97.09998282	99.79689416	104.7672073
ADCY3	176.9918018	840.7172532	449.6227624	453.0006322	1028.092317	451.025938	868.5837155
ADCY4	105.109447	102.2507466	114.2974307	106.5846447	106.8604792	107.1849576	110.9185251
ADCY5	119.9855102	107.5050075	109.4385928	119.3953825	107.8109071	120.6214278	112.0308613
ADCY6	588.7202615	323.4648336	571.1935792	330.3709228	378.3049133	317.8603165	160.4921622
ADCY7	200.4945103	253.6707536	295.1291534	186.9153105	244.1926392	156.1808679	165.380664
ADCY8	113.8027513	116.7505657	113.7346362	102.3818344	106.1307497	103.6268432	112.8167995
ADCY9	191.869069	96.96340812	134.7845086	142.7578754	95.12768367	131.5885708	135.9862288
ADCYAP1	84.6799743	88.12649454	87.51692409	101.7020437	86.07539183	92.44364674	89.92998414
ADCYAP1R1	91.29307346	89.92236109	93.17380171	93.53260051	88.593568	88.02258879	90.52678249
ADD1	2113.899985	1898.38956	2735.023824	2540.251548	1790.023886	2581.019109	1881.146521
ADD2	95.43872154	94.91950475	97.42250102	96.10162504	95.0845121	98.31974832	122.4056062
ADD3	1225.743351	2597.487975	3299.771394	1339.478925	1823.950347	1463.269363	693.5730222
ADH1A	2642.08161	97.58354434	3078.325845	204.8407989	99.68020503	157.9160189	99.09912003
ADH1B	114.5263809	90.71074717	207.3673474	95.77322381	93.51058907	96.9245289	93.54005321
ADH1C	188.0568272	96.87292885	102.4914828	95.11228185	100.6417599	113.0617586	96.50323989
ADH4	113.0937548	98.37230639	98.98555656	96.29792988	91.5322888	95.95354495	96.57637726
ADH5	567.3899685	487.16065	555.5350875	578.670176	654.0714642	650.3393035	490.0521265
ADH6	261.2700534	116.2932095	124.0383935	117.6652034	111.2419259	115.8896677	116.2995948
ADH7	105.6708721	106.3618267	101.925812	99.26130358	104.495661	96.73069011	100.2566101
ADHFE1	671.830899	208.55461	321.9142785	369.4415048	284.0745548	467.7362796	155.0221482
ADI1	259.6759682	211.011968	225.0182812	186.7096391	180.9757253	204.9054939	203.2732004
ADIG	87.21439578	87.07707761	90.83673084	89.81470181	88.88627816	94.46555847	91.41980398
ADIPOQ	107.6740151	102.0705259	102.1913012	110.2722082	113.2980697	106.7462878	109.846894
ADIPOR1	594.518367	735.5278199	582.2713254	631.4089274	575.301312	548.0034138	646.6680093
ADIPOR2	1206.754216	885.4089818	1138.528313	1683.977107	1044.396006	1247.512514	937.6128825
ADK	424.8956189	388.596754	236.3284271	309.0478154	376.9822356	272.8576669	559.0592952
ADM	723.2121206	4151.556463	6954.078532	1336.743712	1235.990212	8259.908058	2512.519022
ADM2	349.3233185	284.8082944	178.0774624	151.9609409	217.7865651	127.4352478	221.5870709
ADNP	667.3304044	719.6150412	1079.411555	777.1475022	961.9311078	938.6592504	654.7386842
ADNP2	630.7647408	952.4866811	878.5940406	830.3357037	1066.677168	956.8075193	1262.967887
ADO	764.5102699	914.0633176	1127.632933	1009.062647	1016.270975	969.3617604	1018.994796
ADORA1	110.6843733	173.4224794	120.2166808	109.1626651	109.035612	105.5954936	134.5519201
ADORA2A	154.725168	113.2591261	261.4411099	233.3191141	123.2035683	157.0688107	140.7423127
ADORA2B	123.2979156	219.5583846	122.2743089	115.5361977	182.5288927	120.0217083	202.5478073
ADORA3	97.31685297	98.27720327	101.427161	97.18198749	98.82123964	99.05504736	100.5803356
ADPGK	418.2612828	673.1207714	593.1976721	386.2779802	526.397564	495.2225022	414.1617461
ADPRH	117.3981138	122.1297775	117.6198785	115.4104592	111.2142402	114.117378	137.1528792
ADPRHL1	118.0636721	99.65330105	137.2317214	114.9291831	114.2288281	131.4532023	107.1629706
ADPRHL2	689.9762796	682.887029	753.1876037	821.006047	760.549929	1088.432334	757.2680543
ADRA1A	97.16626692	97.19765773	110.6640349	94.33572807	95.67998697	97.27611073	97.3130558
ADRA1B	113.4976443	161.2640939	143.3481515	106.2305542	206.4171041	108.9957062	105.0329859
ADRA1D	92.84373742	97.13849602	99.89063358	95.11865893	97.61438045	91.92864508	93.56736863
ADRA2A	128.6256195	130.3806911	134.4054359	143.0511292	127.6277925	125.7968315	141.4756935
ADRA2B	159.8416104	181.7683346	149.3306579	137.1027974	183.587856	138.9054552	150.0607157
ADRA2C	104.3550577	102.739213	109.3952019	105.7469548	103.2253193	98.7537401	108.5289912
ADRB1	98.90079462	95.44486529	103.8734932	100.6755065	96.29067984	109.8152013	99.08434523
ADRB2	114.5393239	118.1940793	124.157566	130.6566399	114.3062698	114.7626012	164.5303235
ADRB3	101.483727	96.52771738	99.31777261	97.85445456	102.3496106	98.28601352	102.9973409
ADRBK1	460.9837163	493.8252658	495.6689825	491.0151426	426.7671724	459.4907652	494.5054815
ADRBK2	97.19978598	100.8946315	101.4885323	100.9327317	105.443856	100.7712484	102.8328465
ADRM1	855.0669857	965.6876024	1086.51316	995.0335565	894.3838811	1496.205578	1487.454986
ADSL	2341.384904	3552.791982	2082.014638	2566.160619	3972.36068	2217.795222	5675.458696
ADSS	695.6578217	986.5357436	767.6607182	994.0284647	1443.624159	1269.321914	1470.167853
ADSSL1	125.9149397	169.0459817	132.9516344	150.340444	192.1104126	174.2424687	184.8063216
AEBP1	217.0244913	428.3666031	393.7278338	470.1104479	415.51666	375.1703769	368.018369
AEBP2	365.7250445	439.6131173	358.3230483	391.1093466	433.0387133	324.0802697	667.1599652
AEN	191.6107886	494.2968072	221.5557508	177.4045649	298.26024	151.9332971	466.4511049
AES	783.6235337	908.4058483	1068.737425	1157.992838	1008.890463	966.0329807	645.7949089
AFAP1	178.2628773	160.4294508	180.8220928	195.1664722	210.6018635	199.7101397	150.1548453
AFAP1L1	126.2417757	110.0308885	120.8044104	114.7643591	114.8084027	111.1875915	133.5646174
AFAP1L2	108.5678377	112.1237555	117.6984535	119.7977965	106.6301611	112.8743566	172.4995824
AFAR3	112.8366355	105.26242	118.1454113	117.9710247	127.7479197	126.1184876	104.5653615
AFARP1	105.111748	105.5172815	101.9740637	102.1753007	102.8116829	101.7248364	105.065974
AFF1	356.5537235	276.5055675	474.2877	299.605287	333.9004872	284.6313166	328.6611373
AFF2	121.38227	118.6641482	536.8152761	135.9596521	145.4762776	214.302985	111.3403083
AFF3	114.6243336	103.2753666	168.2651438	249.1735527	139.3572537	370.337708	100.3264838
AFF4	1246.911419	1424.778544	1728.452327	1642.712771	1198.972634	1613.688704	980.4794706
AFG3L1	144.0638233	138.0314299	147.1452601	140.8096171	149.2736041	160.2462725	136.2955174
AFG3L2	1386.280699	1231.978765	1428.433123	944.9638056	1356.674584	1090.753185	1901.343303
AFM	196.0742086	89.08496056	206.0114044	86.61299532	86.23216771	89.6887699	88.87663978
AFMID	476.0220284	294.2023913	207.1176977	167.4746543	330.5129532	169.3937416	249.6940131
AFP	16413.42122	102.970857	16225.3262	108.0192384	131.4829105	123.5638899	316.1505916
AFTPH	378.0955462	286.4953995	292.0386137	336.5249527	283.4527876	309.4752004	225.1108036
AGA	363.3113251	262.4515102	203.485785	306.2640968	284.4918365	308.8799412	224.5544846
AGAP1	99.88360205	100.65978	105.1294386	99.79321061	97.14673264	101.191856	100.8791581
AGAP11	92.80021483	91.31521666	90.48004787	96.7597935	91.36248212	88.73123318	94.11813467
AGAP2	99.14128324	92.41332676	97.66694712	95.07829451	102.5130124	95.75182722	97.66469683
AGAP3	170.7258076	366.6612621	194.6115351	246.4879379	311.3522731	284.3969349	166.4344035
AGAP6	187.9373297	202.0809242	211.9672175	179.6435776	206.2717182	207.4151588	182.5099413
AGAP7	109.8636095	114.433591	115.3870772	111.813422	112.0123178	108.873573	116.1482564
AGAP8	532.9327041	502.8448795	597.4256488	496.0764223	499.7978451	627.9955475	407.9278475
AGBL1	91.13462813	94.20518664	98.80995189	107.471691	94.74153708	103.9355213	91.67278908
AGBL2	119.2240787	105.0389687	100.1494265	103.1490238	102.7318763	116.0252605	104.0593283
AGBL3	92.7836448	100.1711033	90.92748252	94.03191429	89.52964111	96.88832405	94.22092075
AGBL4	92.88094783	94.03603154	99.23589052	97.410051	99.29004039	111.7240052	94.32813128
AGBL5	368.5923708	707.6187496	445.2110059	481.3220737	711.1487292	673.8562905	531.431192
AGC1	91.601295	90.64684988	99.79920697	96.3134567	90.32067897	98.71548342	91.65926555
AGER	114.488614	122.6399891	117.2575736	118.041407	119.0170482	118.6107449	110.7090909
AGFG1	301.3726007	353.8797075	314.2835114	363.8583685	349.9455847	364.6680116	259.2045167
AGFG2	150.1414232	118.4429847	129.5276726	124.7326762	122.4061493	116.9845575	118.6028931
AGGF1	311.5464786	317.5244499	297.4436123	430.873931	387.2569179	507.3240442	437.1558381
AGK	460.2386992	653.7151244	517.7063231	417.5718019	674.4413044	506.784831	712.0543401
AGL	271.0888597	500.8499379	319.370988	205.7177801	616.2150514	264.1049209	201.1790875
AGMAT	246.4764934	100.0099156	141.7354417	131.3989504	145.7078759	135.9613622	156.2420983
AGPAT1	224.3184156	220.6470007	286.8460908	178.8184967	220.4507038	195.1119689	184.9126141
AGPAT2	1100.471253	399.4069026	672.5249082	283.447554	277.1871787	217.8005182	272.2130507
AGPAT3	117.9171614	106.493774	121.9577246	108.7324672	105.3020148	107.5286859	100.4206242
AGPAT4	277.737799	218.6761964	554.833734	478.8742219	327.9152023	697.2375002	246.12113
AGPAT5	395.6215123	559.5832986	327.4045267	575.2652721	599.848009	509.5908185	783.519842
AGPAT6	146.2629578	170.9643549	173.3098482	162.1580959	161.4037227	147.0550323	177.0393548
AGPAT9	137.3999144	106.4492208	169.579442	107.9490793	98.29030873	102.6629781	156.9702774
AGPS	729.5778594	824.1922012	624.5935892	763.3469142	802.9966006	946.5376711	813.7512317
AGR2	2319.45963	100.3316025	115.1322237	154.4028327	104.6702072	106.3501393	103.5986439
AGR3	604.3147437	103.1764415	108.8987035	286.6511401	111.042033	117.3309521	109.4055963
AGRN	490.9542585	457.7746542	829.7893625	393.7348135	532.6305207	375.111046	312.1231594
AGRP	97.31212881	97.13133446	99.8854928	96.95450197	96.34422993	99.82382187	99.44386645
AGT	6579.916584	106.4553987	265.8845234	140.894496	113.7179262	202.8706467	99.0186837
AGTPBP1	232.9770444	298.4208736	278.7922156	345.1180746	319.991417	364.8502464	457.5418668
AGTR1	2736.81317	115.2718137	237.8156507	1507.127202	124.5807667	453.3196805	107.9628783
AGTR2	111.8358936	103.3182055	106.2437432	99.2002975	105.3222386	109.8430986	111.2483324
AGTRAP	197.7553394	425.194014	235.0885488	256.0561845	430.3265623	274.1046979	531.9269378
AGXT	868.1396813	117.1219489	124.7502031	130.8737906	112.2127494	134.5293535	109.6260489
AGXT2	155.4901345	89.94319196	99.19096131	87.1880881	89.7474154	89.39003526	89.88197477
AGXT2L1	140.3653549	727.1520843	96.76538295	96.99543123	2281.358362	103.6766037	121.6810544
AGXT2L2	200.7663169	150.7393699	186.4718922	171.1579225	160.7434547	190.7845026	148.7418373
AHCTF1	313.1016486	286.0671383	332.1098089	292.0184184	328.9321012	297.3708312	293.441731
AHCY	6007.246524	4587.180456	5723.835166	3981.951707	5718.604626	4055.60898	4888.877323
AHCYL1	2388.919459	2136.657463	3479.292465	2459.054845	2486.221867	2436.536834	1778.647795
AHCYL2	191.4472985	208.1511528	323.2185121	182.3154144	207.1354145	176.8516328	257.6759676
AHDC1	140.7689077	122.5141438	146.9230073	129.2502172	132.7318046	129.5563085	112.0319627
AHI1	186.459648	222.0422488	183.4417124	349.112065	212.1533009	372.1157335	158.2280377
AHNAK	676.5896816	985.0030663	1811.89042	390.0129903	973.3049974	515.4901056	202.4329965
AHNAK2	122.6935882	103.647147	171.8414568	100.2824139	125.0209641	112.3829877	133.7512427
AHR	2939.938529	2057.151629	3250.895403	3072.576405	1886.697294	2470.067869	2078.469603
AHRR	92.12442352	93.04107119	92.32778108	91.73165247	90.0201153	91.483244	91.61647019
AHSA1	870.8653161	1335.295295	1009.711128	967.8857063	1256.442768	843.3292674	1513.994985
AHSA2	1020.985068	920.4185479	792.6370522	1010.178563	959.8106891	1101.145558	551.5507952
AHSG	13621.55795	103.2521294	267.9961307	91.04450257	91.43602094	93.52589888	94.94344388
AHSP	122.5221084	133.4723156	133.6308418	133.0692202	133.283883	128.5788322	122.9777295
AICDA	105.1251268	113.9863197	111.4943132	113.301843	110.5503321	106.7771855	119.1151169
AIDA	2140.712573	3852.009223	2441.726814	2945.736818	2867.712535	3456.361232	3406.111434
AIF1	136.6429215	135.6434419	128.7973841	198.0769094	128.4325409	126.4495048	186.7177396
AIF1L	1273.798909	3099.129772	1936.616083	1664.531784	3868.710501	2020.394174	2584.262986
AIFM1	565.5255579	483.8540116	444.7733168	396.978753	460.2725962	401.4229897	562.992072
AIFM2	127.0722381	104.4642226	124.0086341	132.1954487	104.0984819	126.7257092	115.6405725
AIFM3	112.3508027	113.4994136	111.5719037	115.2346446	107.5286174	102.2435574	116.2077224
AIG1	878.1655282	250.1148907	433.501837	335.1293367	335.5882703	405.2255556	428.2335501
AIM1	151.0030782	130.9406583	132.2839269	126.3886935	132.9301254	124.1148902	150.3805057
AIM1L	130.9966743	155.5417505	128.1052606	116.4523624	137.6967201	114.9418634	138.2418848
AIM2	115.6032597	160.106201	139.3954299	152.5571919	171.4624664	151.4205193	132.0784953
AIMP2	1435.455525	2675.954856	1579.043049	1483.957919	2245.843348	1491.753033	3598.676119
AIP	363.702123	409.7381493	282.8602972	364.3459686	358.116879	284.4320257	332.1961972
AIPL1	106.2584217	101.2365502	104.0498726	108.7557156	100.0872038	104.3991193	111.7978429
AIRE	3056.464232	2069.802193	3107.104617	3048.129971	1969.498275	2864.956656	2122.730252
AJAP1	107.540004	128.7370299	106.3915801	105.7986402	114.168011	104.3939858	125.9583023
AK1	367.6443765	217.669423	278.5192361	561.9996029	213.1816922	578.5426465	189.2697752
AK2	1305.623199	529.4921784	685.2560512	970.7506134	696.1070571	674.4361748	1124.489601
AK2P2	196.8117451	200.661721	220.29369	189.0530879	185.0912246	203.5583093	180.2735763
AK3	2610.956159	1760.816926	1774.936227	2031.919407	2040.728737	2023.52285	1307.356535
AK3L1	1327.595847	507.7943291	1426.042694	216.5663042	471.213126	224.2704366	909.0179158
AK5	98.30317902	99.92710535	100.197885	124.9750968	96.98234913	101.2240649	106.8992063
AK7	89.51923515	89.51208593	90.48782937	93.6534283	89.5510658	96.80305521	93.66913774
AKAP1	231.8110443	117.4590738	213.3362579	144.1620009	131.3551739	140.1508701	156.6666815
AKAP10	176.3939052	188.1853229	197.9065331	181.7114099	194.0551827	179.1794445	187.0504043
AKAP11	394.5126195	241.9741528	432.6539496	406.8746208	353.6232478	336.8211098	278.5985124
AKAP12	125.7542699	159.1705086	581.6424338	185.7669515	146.1366388	269.4668024	229.1367917
AKAP13	317.6883105	271.5990689	351.5409078	319.5256835	299.6791711	409.8486447	247.4704631
AKAP14	93.66154128	94.51932496	91.73113251	92.82209841	93.30998197	114.6078918	103.8107047
AKAP2	105.4066007	105.2884891	105.6166874	107.8395554	105.802499	107.6382243	110.7586187
AKAP3	102.464498	100.8279746	106.8008428	103.0753842	104.8325276	98.33159505	107.6114703
AKAP4	99.29474209	100.4083009	102.8622364	104.7898899	98.94947801	98.89423434	103.9747075
AKAP5	97.33296404	99.84624445	92.56445859	90.20124594	94.3070944	99.93904363	95.53224231
AKAP6	95.84113753	91.94142487	92.4057734	92.13560948	89.04850596	93.08904814	92.35047147
AKAP7	501.3192494	138.0644112	202.6009299	415.7744509	163.1065712	277.903522	289.8005919
AKAP8	377.2045821	378.382223	457.7352512	353.1002727	417.9409803	403.670071	375.1156131
AKAP8L	253.9520281	220.0299513	347.835461	249.9233903	249.6658384	314.5476656	257.6603111
AKAP9	128.537434	123.032199	128.2094361	125.0935946	122.3121166	133.6930182	110.7465153
AKIRIN1	743.9522893	843.7106699	846.2802813	764.9719629	686.2231361	901.3109479	1310.086558
AKIRIN2	1290.358693	1122.623264	1182.591348	1354.723933	1302.361314	1725.54895	1665.551053
AKNA	179.3632552	169.9524797	149.2194226	152.5560956	184.3090681	261.803926	254.5449743
AKNAD1	105.7084339	102.9583171	95.99765263	101.4708106	103.4791325	107.3158688	105.1285768
AKR1A1	2731.329879	2352.721367	2035.62147	1852.276176	2974.058537	1952.545902	2691.529364
AKR1B1	915.5579577	2173.334348	1541.460288	1894.919966	2238.193835	1895.80373	3038.280586
AKR1B10	785.8734867	102.3703868	1780.773887	96.24852369	96.65666927	108.5161353	93.99903309
AKR1B15	230.8754953	93.49978272	571.3682917	94.15314067	98.8473086	94.51145248	90.44537677
AKR1C1	94.27815767	90.32735065	92.34230251	90.88729643	90.41415688	91.00702578	88.48509861
AKR1C2	339.0349398	102.7240862	155.3376991	104.4004098	110.9810361	100.8605872	102.1171844
AKR1C3	2507.481318	582.5241719	1659.60527	123.2855014	873.7176146	89.44992534	321.2810567
AKR1C4	1038.47094	160.5287697	283.8364908	130.4450997	196.6607546	111.9167934	138.2910181
AKR1CL1	101.7277695	107.4645911	104.9201093	103.5841386	106.7284717	99.91255806	107.6729665
AKR1D1	8741.388286	5270.32564	9143.864439	7105.170209	5172.704516	6657.416873	5481.141097
